6.6521e+05,0.24175,0.14713,0.14461,0.18386,0.20539,0.18064,0.14576,0.19551,0.1537,0.15826,0.21573,0.18428,0.15607,0.2474,0.18783,0.15756,0.15806,0.17334,0.18761,0.16388,0.16431,0.2001,0.17763,0.12729,0.16368,0.10924,0.13027,0.12258,0.1049,0.1003,0.1292,0.15666,0.1909,0.16906,0.15796,0.13258,0.24991,0.16821,0.13728,0.15337,0.20265,0.1374,0.15515,0.14004,0.15778,0.16347,0.13472,0.2487,0.21953,0.12567,0.13885,0.17033,0.19949,0.17995,0.14039,0.19837,0.14396,0.13849,0.157,0.14675,0.14159,0.22871,0.16426,0.15831,0.16886,0.20951,0.16536,0.16855,0.17365,0.20379,0.18098,0.13046,0.16982,0.10194,0.12506,0.12904,0.10688,0.091709,0.13107,0.16168,0.16228,0.17296,0.14904,0.12339,0.24309,0.16113,0.12269,0.15632,0.163,0.12823,0.14524,0.14967,0.15259,0.15777,0.13682,0.24813
6.6536e+05,0.21499,0.13488,0.18926,0.22996,0.1884,0.18462,0.20183,0.17661,0.20082,0.19664,0.20906,0.21468,0.18974,0.2441,0.24311,0.20131,0.24087,0.24471,0.21938,0.18321,0.17928,0.23114,0.22765,0.14707,0.27647,0.13786,0.15995,0.15609,0.12636,0.11204,0.14244,0.17094,0.15443,0.16465,0.16049,0.13714,0.22889,0.19778,0.14227,0.16993,0.14524,0.17167,0.17273,0.16154,0.16638,0.18517,0.13846,0.32757,0.22719,0.13657,0.19837,0.21781,0.18781,0.1977,0.19478,0.17025,0.18409,0.16535,0.18149,0.17708,0.16242,0.22863,0.20948,0.17538,0.21344,0.23451,0.18883,0.1735,0.17978,0.23187,0.20618,0.13871,0.28341,0.13681,0.16375,0.14938,0.12374,0.11397,0.14027,0.15226,0.1746,0.14959,0.12759,0.13708,0.22023,0.17024,0.14421,0.18382,0.18031,0.14747,0.16377,0.16636,0.16655,0.17568,0.13638,0.24629
6.655e+05,0.1968,0.11915,0.15449,0.16939,0.16498,0.17304,0.16349,0.14822,0.14085,0.15575,0.15376,0.16631,0.1524,0.21288,0.17841,0.14641,0.19435,0.22973,0.21457,0.18425,0.18852,0.2473,0.17684,0.13076,0.11591,0.12719,0.10687,0.10357,0.098587,0.10014,0.12484,0.15372,0.11555,0.11501,0.13571,0.12784,0.13561,0.1241,0.11445,0.14039,0.13916,0.13942,0.16474,0.17002,0.16102,0.16595,0.12324,0.2534,0.19747,0.13273,0.14724,0.17152,0.277,0.23877,0.15868,0.18521,0.13524,0.1485,0.15771,0.16854,0.15844,0.1688,0.1783,0.1436,0.17984,0.20632,0.18638,0.18201,0.17881,0.2263,0.16064,0.12822,0.1266,0.12131,0.12241,0.10345,0.09776,0.10332,0.13453,0.15793,0.13905,0.12504,0.13673,0.12225,0.14101,0.12798,0.10735,0.12531,0.18381,0.15165,0.17368,0.15167,0.14858,0.16822,0.12687,0.19347
7.7455e+05,0.20667,0.13066,0.12783,0.15222,0.17848,0.16217,0.13693,0.2206,0.18773,0.16307,0.21082,0.16955,0.14117,0.20784,0.16042,0.1312,0.14888,0.15068,0.15047,0.13699,0.147,0.17446,0.15133,0.1393,0.21054,0.097362,0.13862,0.13667,0.11825,0.09851,0.11946,0.15522,0.16476,0.15023,0.1432,0.15283,0.17609,0.14326,0.13617,0.14669,0.15305,0.14391,0.14661,0.19513,0.1851,0.15924,0.14001,0.21122,0.20909,0.15343,0.14214,0.16325,0.21218,0.192,0.12603,0.19639,0.17768,0.16239,0.19848,0.17144,0.14169,0.18436,0.16279,0.13959,0.14492,0.16695,0.154,0.14131,0.15054,0.16913,0.15654,0.12744,0.21618,0.094179,0.16582,0.14512,0.11286,0.094077,0.11186,0.14288,0.18009,0.14157,0.12465,0.13236,0.19662,0.1422,0.12889,0.14286,0.19623,0.1483,0.13466,0.16114,0.14994,0.14736,0.12819,0.20338
7.7476e+05,0.16577,0.10929,0.14249,0.16892,0.17276,0.19508,0.15899,0.15551,0.16225,0.14747,0.16499,0.15465,0.14023,0.16942,0.15416,0.12384,0.18613,0.21548,0.17891,0.16041,0.1539,0.18453,0.16483,0.13639,0.15367,0.10854,0.12429,0.1209,0.11371,0.097798,0.12451,0.13705,0.1373,0.12671,0.13898,0.12578,0.15473,0.10623,0.1018,0.12262,0.14107,0.11771,0.12984,0.1615,0.14376,0.14249,0.13191,0.2746,0.17698,0.13612,0.15108,0.17755,0.17807,0.1722,0.14831,0.16228,0.15084,0.14222,0.15016,0.15546,0.12896,0.16247,0.16468,0.12774,0.17632,0.19131,0.16156,0.13971,0.14525,0.16837,0.15152,0.14082,0.15769,0.10077,0.12957,0.11861,0.11406,0.10257,0.12639,0.1441,0.14294,0.14127,0.14177,0.12558,0.1523,0.11453,0.1038,0.12028,0.19427,0.13007,0.1115,0.1627,0.14712,0.12948,0.14224,0.20518
7.748e+05,0.17469,0.12133,0.13958,0.17249,0.18198,0.18249,0.15506,0.1665,0.24895,0.19779,0.26816,0.20615,0.17978,0.21924,0.18621,0.16286,0.18246,0.22707,0.19357,0.18595,0.19312,0.22529,0.22884,0.14706,0.13675,0.087202,0.10385,0.095799,0.091734,0.10147,0.13522,0.16094,0.12952,0.12532,0.12921,0.12575,0.16322,0.1272,0.12124,0.15362,0.14025,0.12728,0.14273,0.17352,0.1783,0.1829,0.15201,0.25591,0.14802,0.1132,0.12206,0.13734,0.15762,0.14377,0.12866,0.1419,0.14263,0.15097,0.15494,0.16343,0.14089,0.17996,0.18157,0.14255,0.15649,0.19108,0.15378,0.14419,0.15361,0.1972,0.18153,0.12891,0.14191,0.097445,0.11363,0.10189,0.098461,0.10422,0.13048,0.14639,0.12316,0.12727,0.12968,0.12406,0.15566,0.11925,0.11257,0.14176,0.14925,0.12853,0.12739,0.14826,0.1506,0.147,0.13579,0.25513
7.7487e+05,0.29886,0.14817,0.17477,0.21426,0.25762,0.20236,0.1505,0.2282,0.1978,0.17639,0.26181,0.20672,0.1852,0.2794,0.23863,0.18597,0.16047,0.16935,0.19714,0.18024,0.19001,0.22713,0.24276,0.16275,0.24356,0.12302,0.14414,0.16736,0.13688,0.11632,0.13075,0.18678,0.20138,0.16064,0.15566,0.15599,0.20966,0.1695,0.14834,0.1964,0.19655,0.15539,0.18614,0.18349,0.17347,0.19471,0.16308,0.2706,0.29646,0.15742,0.19533,0.22745,0.21897,0.20474,0.16638,0.17447,0.17237,0.16523,0.18743,0.16589,0.16957,0.18516,0.16819,0.15632,0.16459,0.1754,0.21774,0.1808,0.19459,0.20697,0.20527,0.16852,0.2292,0.14345,0.14274,0.17641,0.14002,0.1056,0.12829,0.18424,0.18155,0.15099,0.15665,0.14877,0.17962,0.14639,0.1285,0.17892,0.17865,0.16205,0.17256,0.16815,0.15812,0.17713,0.17512,0.20323
7.7497e+05,0.21146,0.12043,0.14039,0.14838,0.1743,0.15657,0.12902,0.18068,0.15567,0.15245,0.1815,0.1669,0.15945,0.22145,0.16636,0.16035,0.1414,0.18641,0.15758,0.15609,0.16717,0.21817,0.19748,0.14501,0.19492,0.099625,0.14107,0.12493,0.11516,0.10239,0.13514,0.17462,0.14621,0.15762,0.16653,0.13666,0.2098,0.1629,0.12633,0.1577,0.13994,0.11999,0.13466,0.16399,0.14511,0.14818,0.14164,0.32398,0.21524,0.14043,0.14191,0.17866,0.20414,0.21533,0.13868,0.19296,0.1827,0.15336,0.19252,0.18394,0.15885,0.20219,0.21294,0.17378,0.16014,0.19964,0.15612,0.15557,0.17105,0.2282,0.20159,0.14363,0.21217,0.09687,0.13835,0.13357,0.12043,0.10281,0.13729,0.16483,0.16156,0.16843,0.14364,0.14204,0.19676,0.17632,0.16165,0.16074,0.18334,0.14263,0.13847,0.17297,0.15172,0.15778,0.14572,0.26319
7.7498e+05,0.24032,0.13032,0.19079,0.24035,0.19951,0.20739,0.23687,0.19875,0.18834,0.1783,0.2242,0.20242,0.1806,0.2597,0.21469,0.16687,0.27075,0.34851,0.23266,0.21206,0.2213,0.3184,0.24625,0.14638,0.17604,0.14503,0.13257,0.127,0.11136,0.11993,0.1731,0.20183,0.16636,0.14898,0.17251,0.13978,0.2122,0.15803,0.13476,0.17534,0.15809,0.15244,0.17684,0.16442,0.17344,0.18592,0.16494,0.42624,0.22724,0.17614,0.21071,0.22548,0.18374,0.18366,0.22327,0.20694,0.17927,0.15061,0.19644,0.16074,0.17385,0.23855,0.2182,0.17138,0.24929,0.34088,0.20997,0.18731,0.22007,0.32549,0.23116,0.13718,0.16092,0.17743,0.13925,0.13291,0.12735,0.12167,0.17107,0.2011,0.17028,0.15568,0.17404,0.1529,0.19883,0.17821,0.12635,0.16229,0.20494,0.16267,0.19078,0.18686,0.17444,0.18009,0.15615,0.29261
7.75e+05,0.22473,0.11902,0.20571,0.24218,0.17407,0.16702,0.2072,0.17755,0.20419,0.19455,0.21364,0.23836,0.23046,0.23127,0.222,0.23594,0.25581,0.37425,0.24774,0.27102,0.3036,0.38847,0.31341,0.20582,0.16495,0.14079,0.13742,0.1235,0.11676,0.13464,0.20089,0.26816,0.14998,0.16529,0.1433,0.19074,0.20877,0.17725,0.19557,0.23031,0.14683,0.15022,0.19546,0.17164,0.17683,0.19128,0.19966,0.42794,0.21915,0.12967,0.18073,0.2409,0.21857,0.22424,0.22301,0.175,0.17949,0.21041,0.22676,0.24294,0.22205,0.23481,0.25936,0.2291,0.27993,0.37443,0.29631,0.26955,0.29591,0.35993,0.28171,0.18771,0.18241,0.12527,0.1952,0.12601,0.11669,0.1241,0.1768,0.23504,0.16814,0.18091,0.17259,0.17358,0.23309,0.20564,0.17416,0.2021,0.14907,0.20361,0.23915,0.18566,0.22862,0.26243,0.19583,0.3312
7.7502e+05,0.18625,0.13948,0.1441,0.17278,0.18016,0.15383,0.16671,0.14318,0.14474,0.1557,0.20225,0.18092,0.16182,0.16992,0.1718,0.15983,0.21557,0.24669,0.21524,0.17502,0.16666,0.20679,0.18073,0.15247,0.17885,0.11651,0.14968,0.11945,0.12407,0.10868,0.14377,0.17713,0.14705,0.16351,0.16107,0.14978,0.17036,0.14843,0.13165,0.16209,0.13821,0.14217,0.14879,0.16658,0.17373,0.16139,0.15274,0.26236,0.18511,0.13848,0.14415,0.18104,0.16975,0.19856,0.18445,0.16179,0.15103,0.17465,0.17452,0.182,0.16839,0.17512,0.17847,0.16898,0.22562,0.2625,0.22129,0.21277,0.20809,0.22958,0.21328,0.14697,0.21203,0.11522,0.151,0.12066,0.11812,0.11121,0.13734,0.15914,0.14956,0.15627,0.15754,0.13933,0.17219,0.15114,0.13949,0.159,0.17457,0.14758,0.15919,0.1641,0.181,0.18308,0.1472,0.24778
7.7505e+05,0.2144,0.13093,0.26076,0.26396,0.21053,0.19272,0.2401,0.18926,0.19402,0.22626,0.21194,0.24098,0.24718,0.24212,0.24569,0.26019,0.25946,0.24175,0.2301,0.20917,0.20987,0.2523,0.26161,0.20215,0.253,0.18646,0.14226,0.15238,0.14325,0.14713,0.17292,0.23361,0.16051,0.15563,0.18708,0.1971,0.19363,0.18073,0.19603,0.23835,0.15053,0.15701,0.17813,0.19086,0.18308,0.20818,0.19976,0.26481,0.22794,0.15592,0.2562,0.22617,0.20555,0.19409,0.19721,0.17698,0.1916,0.19064,0.20671,0.21186,0.20945,0.19309,0.20988,0.22227,0.2209,0.26061,0.22314,0.19742,0.20999,0.23775,0.23517,0.1742,0.23808,0.17314,0.14685,0.16712,0.14642,0.14025,0.16335,0.19067,0.17485,0.14898,0.18371,0.16892,0.17843,0.17404,0.17813,0.20104,0.19001,0.17851,0.17622,0.16054,0.16171,0.18746,0.18305,0.23167
7.7507e+05,0.20842,0.13678,0.20022,0.18962,0.18686,0.14843,0.16585,0.18137,0.17713,0.15783,0.20659,0.17773,0.15273,0.21396,0.21664,0.20349,0.17369,0.20513,0.16146,0.15113,0.15068,0.2206,0.19111,0.17613,0.19808,0.13386,0.1677,0.12778,0.11809,0.11425,0.14512,0.1852,0.16186,0.19354,0.17247,0.15512,0.19792,0.18584,0.15672,0.1667,0.15051,0.14099,0.13545,0.16829,0.16952,0.15204,0.16784,0.31684,0.215,0.15292,0.219,0.21946,0.20398,0.19852,0.19967,0.19766,0.18749,0.17347,0.21566,0.19226,0.181,0.24186,0.23241,0.20415,0.20997,0.23579,0.2154,0.20064,0.24255,0.28881,0.23584,0.18629,0.19837,0.15272,0.19398,0.12844,0.12357,0.12596,0.15057,0.17308,0.18799,0.18864,0.18378,0.16561,0.18801,0.19347,0.14776,0.17121,0.17493,0.15709,0.16852,0.18312,0.19703,0.18422,0.17805,0.30413
7.751e+05,0.29244,0.13026,0.20525,0.20383,0.20101,0.17438,0.15963,0.18662,0.20794,0.1747,0.26003,0.21595,0.16917,0.30806,0.25076,0.17621,0.19474,0.24314,0.19391,0.17058,0.18851,0.24803,0.23948,0.16166,0.21951,0.11402,0.14376,0.16158,0.12859,0.10882,0.15151,0.17603,0.16808,0.1763,0.16898,0.16343,0.23562,0.19233,0.13041,0.21521,0.15643,0.12671,0.14588,0.18299,0.1723,0.17054,0.15775,0.3377,0.31375,0.17614,0.1998,0.24916,0.25643,0.22725,0.17565,0.21454,0.29539,0.26096,0.36782,0.32497,0.17668,0.28985,0.38274,0.19423,0.20155,0.25855,0.20799,0.16865,0.17831,0.23555,0.2088,0.16307,0.22146,0.10891,0.14373,0.15341,0.13719,0.10066,0.14844,0.17568,0.19565,0.21077,0.18684,0.16441,0.22811,0.28185,0.15567,0.16792,0.23594,0.21969,0.1822,0.22278,0.20491,0.21142,0.16343,0.29649
7.7512e+05,0.25651,0.12554,0.22009,0.24591,0.19098,0.20824,0.25055,0.17062,0.18124,0.17271,0.23704,0.18732,0.17395,0.22971,0.17795,0.13329,0.30247,0.36785,0.25054,0.24589,0.24035,0.30595,0.20007,0.13895,0.20718,0.16215,0.14852,0.13649,0.11316,0.12779,0.18207,0.20397,0.14636,0.13671,0.1355,0.12874,0.2025,0.14339,0.10218,0.12446,0.14338,0.14725,0.18248,0.17718,0.17145,0.18878,0.14031,0.36416,0.24005,0.11798,0.19591,0.23011,0.18983,0.18872,0.23054,0.16961,0.1725,0.17047,0.21134,0.17288,0.16146,0.2043,0.17373,0.13975,0.28818,0.35251,0.21557,0.20022,0.22922,0.31583,0.18967,0.14539,0.16259,0.16372,0.11196,0.12988,0.12301,0.14762,0.19182,0.18896,0.12402,0.13874,0.1293,0.12609,0.20608,0.14388,0.10635,0.12168,0.16559,0.14168,0.16357,0.15467,0.15911,0.18522,0.14808,0.28539
7.7521e+05,0.18922,0.11765,0.18543,0.20637,0.16648,0.16811,0.17692,0.14015,0.13976,0.13365,0.12726,0.12357,0.13465,0.17353,0.14415,0.12393,0.21876,0.24442,0.20241,0.1748,0.17437,0.22479,0.15761,0.16026,0.17867,0.14517,0.13002,0.116,0.10813,0.11017,0.1429,0.1664,0.13038,0.12261,0.1288,0.12596,0.16261,0.12031,0.11001,0.13087,0.12946,0.13181,0.13453,0.16506,0.15154,0.1536,0.15415,0.22738,0.19818,0.13123,0.17448,0.18691,0.18363,0.21105,0.17427,0.16134,0.15908,0.13385,0.15677,0.13788,0.11479,0.15737,0.14731,0.11077,0.19225,0.22297,0.17211,0.14383,0.15611,0.19623,0.13839,0.16022,0.18614,0.13111,0.12006,0.12424,0.10577,0.10755,0.13638,0.17185,0.13165,0.13166,0.12986,0.1332,0.13894,0.1062,0.10244,0.12484,0.18151,0.13727,0.12719,0.15372,0.13718,0.14331,0.15334,0.20052
7.7522e+05,0.19413,0.11053,0.15997,0.17158,0.17094,0.18754,0.19245,0.17864,0.15948,0.15852,0.17196,0.17164,0.15973,0.21709,0.21208,0.17791,0.24109,0.29652,0.21632,0.19291,0.19447,0.27408,0.19491,0.17216,0.16542,0.11244,0.14856,0.11399,0.10305,0.11848,0.1659,0.18922,0.14267,0.1659,0.14641,0.14243,0.21125,0.17013,0.1523,0.1735,0.14876,0.12452,0.15483,0.15414,0.163,0.1649,0.16101,0.29191,0.23282,0.13523,0.17506,0.20362,0.20385,0.19436,0.20473,0.19272,0.17901,0.16265,0.16768,0.16037,0.14937,0.2045,0.19751,0.17052,0.23947,0.31319,0.20322,0.19174,0.20367,0.26433,0.18742,0.15543,0.15178,0.14387,0.12704,0.11668,0.10898,0.11658,0.14959,0.18342,0.16754,0.16414,0.13261,0.14179,0.18065,0.16011,0.13406,0.14629,0.18304,0.1405,0.1634,0.16143,0.16511,0.17556,0.15896,0.24377
7.7526e+05,0.19763,0.14266,0.14872,0.19576,0.2108,0.18852,0.19663,0.19353,0.16899,0.16169,0.23046,0.20119,0.16856,0.25274,0.23953,0.21219,0.23257,0.25546,0.19049,0.18814,0.18754,0.2404,0.19399,0.142,0.14997,0.13317,0.14085,0.11877,0.12307,0.13053,0.17204,0.19759,0.16955,0.19233,0.19574,0.15683,0.25601,0.19944,0.17471,0.17526,0.18381,0.13955,0.15525,0.18733,0.16923,0.16834,0.1539,0.3142,0.18157,0.133,0.16147,0.19488,0.18997,0.1972,0.1945,0.22935,0.19612,0.18037,0.22012,0.19579,0.17216,0.24572,0.23726,0.21072,0.2584,0.30113,0.23669,0.21003,0.21097,0.26175,0.21079,0.15108,0.14411,0.13287,0.14289,0.11772,0.10674,0.12784,0.18371,0.19317,0.16928,0.19743,0.18815,0.15535,0.24039,0.20006,0.15346,0.16954,0.14631,0.16571,0.17468,0.17472,0.18501,0.18661,0.1466,0.26949
